3559.0  0.00000000
3609.0  0.00657713
3659.0  0.03385180
3709.0  0.06325200
3759.0  0.14722500
3809.0  0.36321600
3859.0  0.60698800
3909.0  0.81063400
3959.0  0.96026200
4009.0  0.99962800
4059.0  0.99590200
4109.0  1.00000000
4159.0  0.99406000
4209.0  0.97555000
4259.0  0.94958100
4309.0  0.92163000
4359.0  0.88719800
4409.0  0.84286800
4459.0  0.79140400
4509.0  0.73189500
4559.0  0.67163900
4609.0  0.61901900
4659.0  0.56851700
4709.0  0.51748600
4759.0  0.46621400
4809.0  0.41293200
4859.0  0.36127000
4909.0  0.31471000
4959.0  0.27137800
5009.0  0.23076500
5059.0  0.19238000
5109.0  0.15428400
5159.0  0.12043400
5209.0  0.09577760
5259.0  0.07483580
5309.0  0.05282220
5359.0  0.03324580
5409.0  0.01785890
5459.0  0.00683190
5509.0  0.00103436
5559.0  0.00000000
